CustomerID,SessionDuration,PagesVisited,ItemsAddedToCart,ItemsRemovedFromCart,DeviceUsed
CUST07890,8.99,1,1,1,Mobile
CUST07891,13.0,1,5,2,Tablet
CUST07892,18.78,1,5,4,Desktop
CUST07893,19.97,6,1,1,Desktop
CUST07894,10.18,3,3,1,Tablet
CUST07895,22.74,4,5,1,Tablet
CUST07896,9.74,4,1,0,Desktop
CUST07897,27.02,3,1,0,Tablet
CUST07898,26.83,5,5,3,Desktop
CUST07899,2.26,3,2,1,Tablet
CUST07900,13.6,8,4,2,Mobile
CUST07901,19.84,1,1,1,Mobile
CUST07902,15.41,9,0,0,Mobile
CUST07903,0.19,1,4,4,Desktop
CUST07904,3.03,3,4,0,Tablet
CUST07905,21.96,5,3,3,Tablet
CUST07906,107.63,1,3,3,Desktop
CUST07907,2.64,5,1,1,Mobile
CUST07908,16.13,5,3,0,Mobile
CUST07909,27.47,9,5,1,Mobile
CUST07910,17.52,9,3,2,Mobile
CUST07911,5.0,6,1,1,Desktop
CUST07912,20.73,10,5,5,Tablet
CUST07913,3.88,6,5,5,Tablet
CUST07914,27.93,5,3,2,Mobile
CUST07915,3.37,9,4,4,Desktop
CUST07916,2.43,5,3,1,Mobile
CUST07917,20.73,4,4,3,Tablet
CUST07918,4.49,5,2,2,Mobile
CUST07919,18.69,3,1,0,Desktop
CUST07920,2.29,7,5,4,Desktop
CUST07921,35.54,7,4,4,Tablet
CUST07922,7.67,4,4,2,Mobile
CUST07923,7.14,1,2,1,Desktop
CUST07924,15.3,4,3,3,Desktop
CUST07925,6.94,1,3,1,Desktop
CUST07926,10.79,7,1,1,Mobile
CUST07927,12.6,6,4,1,Desktop
CUST07928,12.36,3,0,0,Desktop
CUST07929,10.51,7,3,1,Desktop
CUST07930,24.02,3,5,0,Desktop
CUST07931,15.75,1,2,2,Tablet
CUST07932,2.18,1,2,0,Mobile
CUST07933,71.56,5,1,0,Mobile
CUST07934,21.59,1,0,0,Tablet
CUST07935,26.67,2,2,2,Desktop
CUST07936,2.05,3,1,0,Mobile
CUST07937,3.72,8,0,0,Desktop
CUST07938,17.92,3,0,0,Tablet
CUST07939,19.63,1,1,0,Desktop
CUST07940,28.77,4,0,0,Tablet
CUST07941,23.25,6,5,2,Tablet
CUST07942,21.42,2,0,0,Desktop
CUST07943,3.44,5,2,0,Desktop
CUST07944,18.29,1,1,0,Desktop
CUST07945,6.74,6,1,1,Desktop
CUST07946,6.44,3,3,1,Mobile
CUST07947,10.97,2,1,1,Desktop
CUST07948,3.48,3,0,0,Tablet
CUST07949,8.85,9,2,2,Tablet
CUST07950,6.99,5,4,2,Mobile
CUST07951,9.84,2,3,1,Tablet
CUST07952,16.45,7,5,0,Tablet
CUST07953,40.36,1,3,0,Mobile
CUST07954,1.96,4,5,3,Tablet
CUST07955,4.74,6,0,0,Mobile
CUST07956,6.61,10,0,0,Desktop
CUST07957,12.18,5,1,1,Desktop
CUST07958,4.52,6,0,0,Desktop
CUST07959,15.83,9,1,0,Tablet
CUST07960,11.92,7,1,0,Tablet
CUST07961,7.52,4,4,3,Tablet
CUST07962,17.65,2,0,0,Desktop
CUST07963,8.0,1,5,1,Tablet
CUST07964,11.75,9,3,2,Tablet
CUST07965,10.26,3,5,3,Mobile
CUST07966,6.31,7,4,0,Tablet
CUST07967,9.71,4,3,1,Tablet
CUST07968,49.94,3,3,1,Mobile
CUST07969,19.82,2,2,0,Mobile
CUST07970,27.48,7,2,0,Tablet
CUST07971,32.2,4,3,0,Tablet
CUST07972,6.24,8,4,2,Tablet
CUST07973,1.16,7,1,1,Mobile
CUST07974,4.5,6,1,1,Tablet
CUST07975,16.46,4,5,5,Mobile
CUST07976,6.95,1,3,0,Desktop
CUST07977,3.81,1,2,1,Desktop
CUST07978,53.25,5,3,3,Desktop
CUST07979,30.28,3,0,0,Desktop
CUST07980,7.27,4,5,0,Mobile
CUST07981,28.82,9,1,0,Tablet
CUST07982,1.42,2,5,2,Desktop
CUST07983,5.56,3,1,0,Desktop
CUST07984,28.53,1,4,3,Desktop
CUST07985,13.26,6,2,1,Desktop
CUST07986,3.83,7,1,1,Tablet
CUST07987,29.56,9,2,1,Mobile
CUST07988,2.72,2,4,0,Mobile
CUST07989,2.99,5,3,0,Desktop
CUST07990,4.33,6,3,3,Tablet
CUST07991,38.53,1,0,0,Mobile
CUST07992,14.0,2,4,1,Mobile
CUST07993,2.66,2,1,0,Mobile
CUST07994,23.06,3,4,2,Tablet
CUST07995,31.54,1,0,0,Desktop
CUST07996,14.04,10,4,0,Desktop
CUST07997,2.13,2,2,1,Tablet
CUST07998,24.27,2,5,4,Desktop
CUST07999,10.43,5,2,0,Mobile
CUST08000,22.37,3,3,0,Desktop
CUST08001,8.18,3,5,4,Tablet
CUST08002,15.68,3,1,1,Mobile
CUST08003,8.44,5,1,1,Mobile
CUST08004,22.4,4,4,3,Mobile
CUST08005,30.1,3,1,0,Tablet
CUST08006,9.43,5,2,1,Mobile
CUST08007,63.76,4,5,0,Mobile
CUST08008,74.34,7,1,1,Mobile
CUST08009,22.85,4,1,0,Tablet
CUST08010,1.77,5,4,3,Tablet
CUST08011,13.52,5,5,3,Tablet
CUST08012,5.07,2,4,4,Desktop
CUST08013,4.15,7,2,1,Tablet
CUST08014,27.56,6,1,0,Desktop
CUST08015,18.95,1,3,2,Tablet
CUST08016,6.21,1,4,1,Mobile
CUST08017,4.93,2,0,0,Tablet
CUST08018,3.57,4,4,0,Tablet
CUST08019,2.93,1,1,0,Desktop
CUST08020,0.89,7,1,0,Mobile
CUST08021,9.46,6,4,0,Desktop
CUST08022,19.61,2,5,5,Tablet
CUST08023,0.31,7,3,1,Tablet
CUST08024,1.81,1,0,0,Mobile
CUST08025,5.52,5,0,0,Tablet
CUST08026,5.49,4,4,0,Mobile
CUST08027,6.3,2,0,0,Desktop
CUST08028,2.36,2,2,1,Desktop
CUST08029,2.92,1,2,0,Tablet
CUST08030,9.06,2,5,5,Mobile
CUST08031,52.68,2,3,3,Desktop
CUST08032,15.58,6,0,0,Mobile
CUST08033,6.92,2,0,0,Desktop
CUST08034,19.41,7,0,0,Desktop
CUST08035,10.22,7,5,2,Mobile
CUST08036,4.09,10,4,0,Mobile
CUST08037,46.75,10,1,1,Mobile
CUST08038,21.86,8,0,0,Desktop
CUST08039,6.67,5,1,1,Tablet
CUST08040,36.74,1,1,0,Mobile
CUST08041,12.18,4,5,5,Desktop
CUST08042,48.95,8,2,2,Tablet
CUST08043,4.69,1,2,1,Mobile
CUST08044,2.34,1,0,0,Tablet
CUST08045,12.27,2,5,1,Tablet
CUST08046,1.0,4,4,3,Tablet
CUST08047,0.95,4,5,0,Desktop
CUST08048,3.43,5,0,0,Desktop
CUST08049,17.42,7,1,1,Mobile
CUST08050,33.19,7,0,0,Tablet
CUST08051,3.26,5,3,1,Tablet
CUST08052,5.24,3,0,0,Mobile
CUST08053,2.4,2,5,4,Tablet
CUST08054,9.19,6,0,0,Tablet
CUST08055,4.0,5,5,4,Tablet
CUST08056,35.63,3,0,0,Tablet
CUST08057,18.52,6,4,4,Desktop
CUST08058,0.07,8,3,3,Tablet
CUST08059,5.46,2,1,1,Tablet
CUST08060,1.17,4,3,2,Desktop
CUST08061,3.54,6,5,0,Desktop
CUST08062,0.28,4,0,0,Desktop
CUST08063,1.17,4,5,4,Tablet
CUST08064,47.91,4,2,2,Tablet
CUST08065,21.04,1,4,0,Tablet
CUST08066,7.17,3,0,0,Mobile
CUST08067,15.8,5,0,0,Tablet
CUST08068,37.89,2,3,0,Mobile
CUST08069,12.67,2,0,0,Mobile
CUST08070,23.48,5,3,1,Desktop
CUST08071,1.61,4,4,1,Desktop
CUST08072,8.86,8,4,4,Mobile
CUST08073,10.36,8,5,3,Mobile
CUST08074,19.33,1,0,0,Tablet
CUST08075,17.87,3,3,2,Desktop
CUST08076,23.39,1,3,1,Tablet
CUST08077,4.88,12,3,1,Mobile
CUST08078,5.03,8,2,1,Mobile
CUST08079,3.02,3,3,3,Mobile
CUST08080,80.82,1,4,0,Tablet
CUST08081,2.95,10,3,3,Desktop
CUST08082,13.59,8,3,0,Desktop
CUST08083,34.72,4,3,0,Tablet
CUST08084,53.54,3,5,1,Mobile
CUST08085,29.73,6,2,2,Mobile
CUST08086,1.46,7,4,2,Desktop
CUST08087,9.57,5,0,0,Desktop
CUST08088,5.01,4,1,1,Desktop
CUST08089,51.49,1,0,0,Tablet
CUST08090,69.73,9,3,3,Tablet
CUST08091,17.15,6,4,2,Tablet
CUST08092,14.33,4,4,0,Desktop
CUST08093,12.18,4,5,5,Mobile
CUST08094,13.49,7,4,1,Tablet
CUST08095,12.01,4,0,0,Tablet
CUST08096,0.46,9,2,0,Mobile
CUST08097,0.81,2,5,4,Tablet
CUST08098,19.89,9,5,0,Mobile
CUST08099,9.12,1,2,1,Tablet
CUST08100,10.42,3,4,0,Tablet
CUST08101,65.24,4,1,0,Tablet
CUST08102,0.32,1,0,0,Tablet
CUST08103,13.02,4,4,3,Mobile
CUST08104,14.54,9,5,1,Mobile
CUST08105,37.27,1,4,2,Tablet
CUST08106,9.53,3,4,0,Tablet
CUST08107,13.39,1,0,0,Mobile
CUST08108,1.5,5,5,1,Tablet
CUST08109,1.56,6,4,0,Mobile
CUST08110,6.74,4,3,1,Tablet
CUST08111,1.03,7,1,0,Mobile
CUST08112,54.69,2,5,5,Desktop
CUST08113,4.83,8,4,2,Desktop
CUST08114,9.94,4,4,0,Mobile
CUST08115,10.07,10,2,1,Desktop
CUST08116,5.1,6,1,1,Tablet
CUST08117,0.41,5,3,2,Tablet
CUST08118,36.05,2,0,0,Tablet
CUST08119,1.29,1,3,0,Desktop
CUST08120,7.78,3,4,3,Mobile
CUST08121,11.04,7,2,1,Desktop
CUST08122,0.22,2,3,0,Desktop
CUST08123,18.07,4,5,5,Tablet
CUST08124,41.43,4,1,0,Tablet
CUST08125,6.32,3,0,0,Mobile
CUST08126,54.08,8,2,1,Desktop
CUST08127,38.92,8,3,2,Mobile
CUST08128,7.89,7,1,0,Tablet
CUST08129,10.39,1,0,0,Tablet
CUST08130,27.35,3,0,0,Desktop
CUST08131,11.56,2,5,0,Tablet
CUST08132,12.28,1,3,3,Desktop
CUST08133,3.24,4,5,2,Mobile
CUST08134,8.86,5,0,0,Mobile
CUST08135,5.4,4,2,0,Tablet
CUST08136,3.8,6,5,3,Tablet
CUST08137,20.42,3,3,3,Tablet
CUST08138,36.63,4,1,1,Mobile
CUST08139,3.94,4,5,2,Desktop
CUST08140,2.59,3,3,1,Tablet
CUST08141,44.9,7,3,0,Desktop
CUST08142,4.21,8,4,0,Desktop
CUST08143,6.07,1,3,2,Mobile
CUST08144,10.11,1,0,0,Desktop
CUST08145,1.66,2,4,4,Desktop
CUST08146,0.9,5,0,0,Desktop
CUST08147,8.88,8,4,2,Tablet
CUST08148,0.69,5,5,5,Tablet
CUST08149,20.96,5,2,2,Tablet
CUST08150,13.99,10,5,0,Desktop
CUST08151,3.89,1,5,1,Tablet
CUST08152,17.92,3,3,2,Mobile
CUST08153,2.26,7,3,2,Tablet
CUST08154,2.08,2,4,1,Tablet
CUST08155,5.13,4,4,1,Mobile
CUST08156,6.96,1,5,4,Mobile
CUST08157,0.67,5,5,1,Mobile
CUST08158,26.89,4,4,2,Mobile
CUST08159,14.31,7,1,0,Mobile
CUST08160,8.76,8,1,1,Mobile
CUST08161,20.42,7,2,1,Tablet
CUST08162,5.57,8,3,2,Desktop
CUST08163,8.19,5,2,1,Tablet
CUST08164,11.66,5,5,0,Tablet
CUST08165,22.56,5,3,3,Desktop
CUST08166,3.27,10,3,0,Mobile
CUST08167,11.33,6,3,0,Mobile
CUST08168,0.79,5,0,0,Tablet
CUST08169,11.47,7,2,0,Mobile
CUST08170,1.73,4,4,4,Tablet
CUST08171,2.76,9,3,0,Tablet
CUST08172,21.12,4,1,0,Desktop
CUST08173,3.89,6,5,1,Tablet
CUST08174,15.04,3,2,1,Tablet
CUST08175,30.02,3,4,0,Tablet
CUST08176,18.5,3,1,1,Tablet
CUST08177,9.39,3,4,1,Tablet
CUST08178,36.71,4,3,0,Mobile
CUST08179,3.57,3,3,3,Mobile
CUST08180,12.39,12,4,2,Mobile
CUST08181,4.25,2,0,0,Tablet
CUST08182,16.42,2,1,0,Desktop
CUST08183,36.44,8,4,3,Mobile
CUST08184,13.81,1,5,0,Mobile
CUST08185,9.82,9,5,5,Mobile
CUST08186,12.2,4,5,2,Mobile
CUST08187,0.68,5,4,4,Tablet
CUST08188,6.88,10,1,0,Mobile
CUST08189,11.17,3,5,1,Tablet
CUST08190,1.55,4,2,0,Mobile
CUST08191,8.55,2,0,0,Desktop
CUST08192,4.46,6,0,0,Mobile
CUST08193,1.3,3,5,5,Tablet
CUST08194,43.0,2,3,3,Desktop
CUST08195,27.45,3,5,1,Tablet
CUST08196,3.7,1,3,0,Desktop
CUST08197,15.97,3,3,2,Tablet
CUST08198,0.41,1,1,0,Mobile
CUST08199,46.21,3,0,0,Mobile
CUST08200,9.36,2,0,0,Desktop
CUST08201,17.01,3,4,3,Desktop
CUST08202,2.04,4,1,0,Desktop
CUST08203,31.06,7,1,0,Desktop
CUST08204,29.13,5,0,0,Desktop
CUST08205,19.03,2,4,2,Tablet
CUST08206,7.08,9,1,0,Mobile
CUST08207,1.32,5,3,3,Desktop
CUST08208,9.78,2,2,1,Desktop
CUST08209,25.19,7,2,0,Mobile
CUST08210,40.87,6,2,2,Mobile
CUST08211,6.52,3,4,0,Mobile
CUST08212,34.96,11,4,1,Tablet
CUST08213,6.15,1,4,4,Desktop
CUST08214,14.96,3,0,0,Tablet
CUST08215,14.39,3,5,4,Mobile
CUST08216,12.68,1,1,1,Tablet
CUST08217,82.35,3,3,0,Mobile
CUST08218,7.93,1,5,2,Mobile
CUST08219,10.01,5,5,0,Mobile
CUST08220,4.0,4,5,2,Mobile
CUST08221,3.6,4,1,1,Desktop
CUST08222,24.84,3,1,1,Tablet
CUST08223,9.14,6,5,2,Desktop
CUST08224,22.99,5,0,0,Desktop
CUST08225,3.1,4,0,0,Mobile
CUST08226,10.23,9,5,1,Tablet
CUST08227,4.21,3,2,1,Mobile
CUST08228,4.79,1,4,0,Mobile
CUST08229,10.29,1,2,0,Mobile
CUST08230,3.61,14,4,4,Tablet
CUST08231,2.75,7,1,1,Tablet
CUST08232,1.16,6,3,0,Desktop
CUST08233,29.62,8,5,4,Mobile
CUST08234,29.82,3,0,0,Tablet
CUST08235,41.03,5,3,1,Tablet
CUST08236,3.35,7,5,3,Desktop
CUST08237,1.44,6,1,0,Mobile
CUST08238,16.32,9,0,0,Desktop
CUST08239,30.41,8,0,0,Desktop
CUST08240,12.69,5,0,0,Desktop
CUST08241,4.76,1,5,4,Tablet
CUST08242,5.1,4,2,0,Desktop
CUST08243,25.08,1,2,2,Tablet
CUST08244,1.9,1,2,0,Desktop
CUST08245,4.56,4,1,0,Tablet
CUST08246,2.04,2,1,0,Tablet
CUST08247,3.53,6,0,0,Desktop
CUST08248,9.82,1,5,1,Mobile
CUST08249,5.78,6,2,0,Desktop
CUST08250,5.61,1,0,0,Tablet
CUST08251,0.54,5,4,4,Desktop
CUST08252,33.07,3,2,0,Tablet
CUST08253,45.54,5,5,4,Tablet
CUST08254,5.23,3,4,4,Desktop
CUST08255,9.9,4,5,5,Tablet
CUST08256,1.6,4,1,0,Mobile
CUST08257,2.64,4,1,1,Tablet
CUST08258,15.48,7,4,3,Mobile
CUST08259,3.53,9,0,0,Tablet
CUST08260,15.69,4,3,1,Tablet
CUST08261,21.9,6,0,0,Tablet
CUST08262,53.81,5,0,0,Mobile
CUST08263,1.78,4,2,2,Desktop
CUST08264,2.58,1,0,0,Desktop
CUST08265,2.14,9,0,0,Desktop
CUST08266,23.78,7,1,0,Tablet
CUST08267,20.4,6,5,3,Tablet
CUST08268,1.76,7,1,1,Desktop
CUST08269,0.04,1,3,2,Tablet
CUST08270,72.99,6,1,1,Mobile
CUST08271,10.86,5,5,0,Tablet
CUST08272,2.86,6,2,2,Tablet
CUST08273,0.03,7,4,3,Mobile
CUST08274,21.78,2,5,2,Desktop
CUST08275,4.13,5,4,1,Tablet
CUST08276,14.51,4,2,0,Mobile
CUST08277,32.73,6,4,0,Tablet
CUST08278,1.85,1,2,0,Tablet
CUST08279,31.51,1,1,0,Mobile
CUST08280,3.91,4,3,0,Mobile
CUST08281,13.07,2,4,0,Tablet
CUST08282,5.05,8,1,0,Mobile
CUST08283,1.78,5,5,5,Desktop
CUST08284,59.75,4,2,1,Tablet
CUST08285,7.05,3,1,0,Mobile
CUST08286,2.75,13,4,2,Desktop
CUST08287,2.15,4,3,2,Tablet
CUST08288,45.18,1,0,0,Mobile
CUST08289,2.44,1,0,0,Mobile
CUST08290,9.67,4,3,2,Desktop
CUST08291,3.18,8,0,0,Desktop
CUST08292,19.17,1,2,1,Tablet
CUST08293,15.49,4,4,0,Mobile
CUST08294,8.11,7,2,2,Desktop
CUST08295,17.37,6,0,0,Tablet
CUST08296,1.12,4,2,0,Mobile
CUST08297,0.01,3,2,0,Tablet
CUST08298,30.06,10,5,4,Mobile
CUST08299,8.04,9,5,5,Desktop
CUST08300,4.1,8,5,3,Tablet
CUST08301,6.08,4,1,0,Desktop
CUST08302,9.77,7,5,3,Tablet
CUST08303,28.43,7,2,0,Mobile
CUST08304,6.87,8,4,4,Mobile
CUST08305,1.98,4,3,2,Desktop
CUST08306,45.36,1,1,1,Desktop
CUST08307,12.67,7,2,0,Tablet
CUST08308,19.88,7,4,0,Mobile
CUST08309,23.09,2,1,0,Desktop
CUST08310,37.13,11,2,0,Desktop
CUST08311,0.54,1,2,0,Mobile
CUST08312,11.23,6,0,0,Mobile
CUST08313,19.96,8,2,1,Mobile
CUST08314,12.65,4,0,0,Mobile
CUST08315,23.07,3,1,0,Mobile
CUST08316,4.99,1,4,2,Mobile
CUST08317,4.25,5,2,1,Tablet
CUST08318,22.71,8,0,0,Mobile
CUST08319,1.94,9,4,0,Desktop
CUST08320,10.46,1,5,3,Desktop
CUST08321,7.97,8,4,3,Desktop
CUST08322,11.6,11,4,3,Desktop
CUST08323,12.42,9,3,1,Tablet
CUST08324,2.2,4,3,0,Mobile
CUST08325,11.9,2,2,2,Tablet
CUST08326,40.24,5,0,0,Tablet
CUST08327,20.84,8,4,4,Tablet
CUST08328,36.11,5,4,1,Mobile
CUST08329,2.79,2,4,2,Tablet
CUST08330,54.41,6,2,2,Tablet
CUST08331,9.62,3,4,4,Mobile
CUST08332,19.05,2,4,1,Tablet
CUST08333,2.07,3,5,4,Desktop
CUST08334,2.73,6,4,0,Mobile
CUST08335,9.47,7,4,3,Desktop
CUST08336,4.19,5,2,0,Desktop
CUST08337,29.21,1,5,5,Desktop
CUST08338,30.36,8,3,1,Desktop
CUST08339,25.8,1,3,1,Tablet
CUST08340,12.87,3,1,1,Tablet
CUST08341,2.75,9,2,2,Tablet
CUST08342,5.0,5,0,0,Mobile
CUST08343,3.3,1,3,1,Desktop
CUST08344,4.63,3,5,3,Desktop
CUST08345,2.25,7,1,0,Tablet
CUST08346,20.4,3,3,0,Desktop
CUST08347,21.95,1,3,1,Tablet
CUST08348,18.17,8,1,1,Mobile
CUST08349,32.72,6,1,0,Desktop
CUST08350,15.26,7,2,2,Desktop
CUST08351,17.09,5,0,0,Mobile
CUST08352,12.15,7,1,1,Desktop
CUST08353,2.34,6,5,5,Mobile
CUST08354,10.17,6,5,1,Desktop
CUST08355,32.11,3,4,0,Tablet
CUST08356,4.78,6,4,0,Desktop
CUST08357,12.18,9,2,2,Desktop
CUST08358,14.14,3,2,1,Tablet
CUST08359,10.0,5,5,4,Mobile
CUST08360,4.82,1,2,0,Desktop
CUST08361,1.65,6,0,0,Mobile
CUST08362,39.59,8,0,0,Tablet
CUST08363,7.85,5,4,1,Desktop
CUST08364,2.69,10,2,1,Desktop
CUST08365,19.98,6,4,3,Mobile
CUST08366,25.7,1,4,2,Desktop
CUST08367,0.74,5,2,1,Mobile
CUST08368,15.26,8,4,3,Mobile
CUST08369,8.43,5,3,2,Desktop
CUST08370,5.55,6,5,1,Mobile
CUST08371,5.17,6,4,1,Tablet
CUST08372,16.26,1,4,2,Tablet
CUST08373,2.2,6,0,0,Tablet
CUST08374,5.29,1,3,3,Desktop
CUST08375,3.78,9,5,3,Tablet
CUST08376,5.45,6,3,0,Mobile
CUST08377,1.34,3,5,3,Tablet
CUST08378,0.19,7,4,4,Desktop
CUST08379,39.66,1,1,1,Tablet
CUST08380,24.63,1,4,3,Tablet
CUST08381,33.79,5,1,1,Tablet
CUST08382,5.98,7,1,1,Mobile
CUST08383,2.37,8,5,2,Tablet
CUST08384,3.57,11,3,0,Desktop
CUST08385,8.15,1,4,3,Mobile
CUST08386,5.46,6,0,0,Desktop
CUST08387,1.76,1,5,3,Desktop
CUST08388,2.38,6,5,4,Tablet
CUST08389,38.38,6,2,1,Desktop
CUST08390,5.16,1,1,1,Tablet
CUST08391,0.56,7,3,0,Tablet
CUST08392,28.79,1,0,0,Mobile
CUST08393,19.62,8,1,1,Tablet
CUST08394,1.07,4,0,0,Mobile
CUST08395,9.15,1,5,5,Desktop
CUST08396,31.31,4,2,2,Desktop
CUST08397,14.28,3,1,1,Desktop
CUST08398,39.64,6,4,3,Tablet
CUST08399,12.07,1,3,0,Tablet
CUST08400,13.66,6,1,1,Tablet
CUST08401,14.94,6,5,2,Desktop
CUST08402,3.89,5,0,0,Mobile
CUST08403,1.21,5,5,4,Desktop
CUST08404,13.63,8,5,2,Mobile
CUST08405,37.19,3,1,0,Tablet
CUST08406,19.45,6,5,4,Mobile
CUST08407,1.16,9,1,1,Desktop
CUST08408,2.67,6,5,0,Tablet
CUST08409,38.15,5,4,1,Mobile
CUST08410,5.75,1,1,1,Mobile
CUST08411,7.31,2,5,2,Desktop
CUST08412,11.87,6,5,2,Mobile
CUST08413,1.23,6,5,5,Tablet
CUST08414,32.95,1,3,2,Mobile
CUST08415,1.08,3,2,1,Mobile
CUST08416,46.62,2,2,1,Tablet
CUST08417,45.32,1,2,1,Tablet
CUST08418,0.98,4,4,4,Tablet
CUST08419,14.6,11,5,2,Tablet
CUST08420,17.56,1,3,3,Mobile
CUST08421,38.34,9,0,0,Desktop
CUST08422,31.15,6,4,0,Tablet
CUST08423,20.61,8,0,0,Mobile
CUST08424,13.31,5,1,0,Tablet
CUST08425,0.12,2,3,1,Desktop
CUST08426,2.81,5,4,2,Desktop
CUST08427,21.04,1,1,1,Desktop
CUST08428,12.25,4,4,2,Desktop
CUST08429,31.56,10,2,1,Mobile
CUST08430,28.89,10,4,1,Mobile
CUST08431,10.45,1,4,1,Tablet
CUST08432,4.3,1,0,0,Mobile
CUST08433,3.72,3,0,0,Desktop
CUST08434,6.02,5,0,0,Desktop
CUST08435,1.44,6,0,0,Mobile
CUST08436,2.84,1,5,5,Tablet
CUST08437,22.41,5,2,1,Mobile
CUST08438,17.45,1,4,3,Tablet
CUST08439,22.31,3,4,2,Tablet
CUST08440,3.85,1,3,0,Desktop
CUST08441,15.61,6,4,4,Mobile
CUST08442,12.83,5,2,2,Tablet
CUST08443,2.23,1,0,0,Mobile
CUST08444,13.09,1,0,0,Mobile
CUST08445,8.47,5,2,2,Mobile
CUST08446,3.2,5,0,0,Desktop
CUST08447,9.86,8,0,0,Mobile
CUST08448,27.17,4,3,0,Desktop
CUST08449,17.59,7,3,1,Desktop
CUST08450,11.79,8,1,0,Mobile
CUST08451,13.44,6,0,0,Tablet
CUST08452,10.79,1,2,1,Desktop
CUST08453,8.16,1,2,2,Desktop
CUST08454,26.95,4,2,0,Tablet
CUST08455,10.74,1,3,0,Mobile
CUST08456,5.6,4,1,1,Desktop
CUST08457,7.69,7,0,0,Desktop
CUST08458,37.08,6,1,1,Mobile
CUST08459,6.92,3,4,4,Mobile
CUST08460,1.21,5,0,0,Tablet
CUST08461,1.51,5,4,2,Desktop
CUST08462,2.43,2,2,0,Tablet
CUST08463,12.78,3,3,0,Desktop
CUST08464,17.94,7,5,5,Desktop
CUST08465,12.56,2,0,0,Desktop
CUST08466,11.27,2,5,3,Mobile
CUST08467,0.58,4,5,5,Desktop
CUST08468,10.86,7,1,1,Mobile
CUST08469,11.01,8,3,3,Tablet
CUST08470,5.56,2,0,0,Mobile
CUST08471,0.13,8,1,1,Desktop
CUST08472,20.64,1,5,3,Desktop
CUST08473,21.01,5,3,3,Tablet
CUST08474,1.85,3,4,4,Tablet
CUST08475,9.01,2,3,3,Desktop
CUST08476,1.56,5,1,1,Desktop
CUST08477,3.49,2,0,0,Tablet
CUST08478,9.62,10,1,0,Desktop
CUST08479,10.58,3,4,2,Desktop
CUST08480,3.26,7,3,2,Tablet
CUST08481,34.62,2,0,0,Tablet
CUST08482,35.21,5,3,0,Mobile
CUST08483,53.06,5,4,0,Desktop
CUST08484,61.36,7,3,1,Tablet
CUST08485,18.27,3,4,1,Desktop
CUST08486,4.4,4,1,0,Desktop
CUST08487,3.58,3,4,3,Tablet
CUST08488,4.04,4,5,0,Mobile
CUST08489,29.9,6,4,3,Tablet
CUST08490,14.65,4,2,0,Tablet
CUST08491,37.93,9,3,3,Tablet
CUST08492,22.21,8,0,0,Desktop
CUST08493,29.09,6,4,3,Tablet
CUST08494,14.59,6,0,0,Tablet
CUST08495,46.75,8,0,0,Tablet
CUST08496,2.46,2,4,0,Tablet
CUST08497,10.34,9,2,1,Mobile
CUST08498,36.21,4,4,0,Tablet
CUST08499,9.52,1,5,1,Desktop
CUST08500,6.56,1,3,2,Mobile
CUST08501,10.52,6,4,4,Mobile
CUST08502,11.27,7,5,5,Mobile
CUST08503,7.13,9,0,0,Mobile
CUST08504,35.47,8,2,1,Desktop
CUST08505,27.74,5,2,1,Tablet
CUST08506,41.44,7,5,2,Desktop
CUST08507,32.05,5,2,2,Tablet
CUST08508,22.07,6,4,0,Tablet
CUST08509,10.31,3,3,0,Desktop
CUST08510,1.31,5,4,1,Tablet
CUST08511,1.02,1,2,2,Desktop
CUST08512,18.73,4,0,0,Mobile
CUST08513,13.48,10,2,0,Tablet
CUST08514,5.28,2,5,1,Mobile
CUST08515,30.52,7,4,0,Desktop
CUST08516,7.71,5,3,3,Desktop
CUST08517,33.49,5,4,1,Tablet
CUST08518,1.7,2,4,4,Desktop
CUST08519,0.99,2,1,1,Mobile
CUST08520,4.21,1,3,0,Mobile
CUST08521,37.33,1,2,2,Mobile
CUST08522,1.98,1,1,1,Mobile
CUST08523,0.6,6,3,0,Mobile
CUST08524,5.08,1,4,3,Desktop
CUST08525,8.04,12,4,2,Tablet
CUST08526,3.92,3,5,4,Tablet
CUST08527,32.23,1,1,1,Desktop
CUST08528,50.94,5,2,2,Mobile
CUST08529,21.48,3,3,0,Mobile
CUST08530,19.47,1,1,0,Desktop
CUST08531,12.36,5,5,0,Tablet
CUST08532,11.61,7,1,1,Tablet
CUST08533,1.51,7,4,1,Tablet
CUST08534,59.32,5,0,0,Tablet
CUST08535,27.85,5,5,1,Mobile
CUST08536,45.32,5,2,1,Tablet
CUST08537,25.94,5,4,2,Tablet
CUST08538,14.62,5,1,0,Mobile
CUST08539,8.3,1,4,4,Desktop
CUST08540,7.24,1,5,0,Desktop
CUST08541,3.96,4,2,2,Tablet
CUST08542,14.6,7,3,2,Mobile
CUST08543,0.83,3,5,0,Mobile
CUST08544,18.96,8,5,5,Mobile
CUST08545,8.01,7,1,0,Mobile
CUST08546,5.93,6,3,3,Tablet
CUST08547,2.46,4,0,0,Mobile
CUST08548,17.49,6,5,1,Tablet
CUST08549,41.61,4,1,1,Tablet
CUST08550,2.84,11,1,0,Desktop
CUST08551,5.77,4,0,0,Mobile
CUST08552,14.56,5,1,0,Desktop
CUST08553,5.46,1,4,1,Desktop
